ince_id,dano_uso_suelo,registros,superficie_dano
810411878,9,1,0.0
810411878,10,1,0.0
810426904,4,1,10.0
810426904,6,1,7.55
810426904,7,1,50.0
810426904,8,1,70.0
810426904,9,1,30.0
810431157,4,1,0.1
810437389,1,1,0.1
810437389,2,1,0.0
810437389,3,1,0.0
810437389,4,1,0.0
810437389,5,1,0.0
810437389,6,1,0.0
810437389,7,1,0.0
810437389,8,1,0.0
810437389,9,1,0.0
810437389,10,1,0.0
810446851,6,1,0.15
810449637,10,1,1.0
810453761,6,1,6.5
810453761,7,1,0.5
810453761,8,1,1.5
810463921,6,1,0.5
810463921,7,1,1.0
810463921,8,1,2.0
810471039,4,1,4.0
810471039,7,1,0.6
810471039,8,1,1.3
810476389,1,1,0.0
810476389,2,1,0.0
810476389,3,1,0.0
810476389,4,1,0.0
810476389,5,1,0.0
810476389,6,1,0.0
810476389,7,1,0.2
810476389,8,1,0.4
810476389,9,1,0.0
810476389,10,1,0.0
810478706,8,1,1.4
810480879,1,1,0.0
810480879,2,1,0.0
810480879,3,1,0.0
810480879,4,1,0.0
810480879,5,1,0.0
810480879,6,1,1.5
810480879,7,1,1.0
810480879,8,1,0.0
810480879,9,1,0.0
810480879,10,1,6.0
810514731,3,1,1.0
810514731,4,1,4.0
810514731,7,1,2.0
810514731,8,1,1.0
810516520,8,1,0.01
810519791,4,1,1.5
810519791,6,1,4.0
810519791,7,1,3.5
810519791,8,1,11.23
810521080,7,1,8.19
810527640,1,1,0.0
810527640,2,1,0.0
810527640,3,1,0.0
810527640,4,1,0.0
810527640,5,1,0.0
810527640,6,1,0.0
810527640,7,1,2.3
810527640,8,1,0.0
810527640,9,1,0.0
810527640,10,1,0.0
810535821,7,1,0.1
810536192,4,1,3.0
810536192,7,1,0.8
810536997,3,1,0.1
810536997,10,1,2.6
810537500,4,1,3.5
810537500,8,1,2.0
810537545,8,1,0.06
810540901,8,1,0.1
810549749,5,1,0.1
810549749,7,1,1.44
810549749,8,1,1.0
810550233,7,1,0.1
810550233,8,1,0.1
810568680,6,1,0.01
810570907,7,1,0.4
810570907,8,1,0.6
810584951,8,1,4.91
810584951,9,1,51.59
810586814,8,1,0.2
810594019,7,1,0.02
810594019,8,1,0.08
810609248,7,1,0.2
810609248,8,1,0.1
810613447,8,1,0.5
810635951,1,1,0.0
810635951,2,1,13.02
810635951,3,1,0.0
810635951,4,1,0.54
810635951,5,1,0.0
810635951,6,1,4.726
810635951,7,1,12.117
810635951,8,1,0.0
810635951,9,1,0.0
810635951,10,1,1.9408
810655638,8,1,0.01
810662613,4,1,0.2
810662613,7,1,0.18
810662613,8,1,0.3
810663336,10,1,0.01
810687279,10,1,0.5
810716940,7,1,0.01
810839051,8,1,0.1
810839051,10,1,1.4
810862114,6,1,0.1
810862114,7,1,0.1
810862114,8,1,0.3
810874449,4,1,57.87
810874449,6,1,0.72
810874449,9,1,59.9
810876073,4,1,8.0
810876566,1,1,0.0
810876566,2,1,0.0
810876566,3,1,0.0
810876566,4,1,0.0
810876566,5,1,0.0
810876566,6,1,0.0
810876566,7,1,3.17
810876566,8,1,0.0
810876566,9,1,0.0
810876566,10,1,0.0
810876996,7,1,0.2
810876996,8,1,0.9
810898797,7,1,0.3
810898797,8,1,0.5
810898797,10,1,19.5
810898835,1,1,4.742
810898835,3,1,5.254
810898835,4,1,37.458
810898835,6,1,7.536
810898835,7,1,3.543
810898835,8,1,13.343
810898835,10,1,2.718
810903605,1,1,0.0
810903605,2,1,0.0
810903605,3,1,2.59
810903605,4,1,0.0
810903605,5,1,0.0
810903605,6,1,0.0
810903605,7,1,0.6
810903605,8,1,0.5
810903605,9,1,0.0
810903605,10,1,0.0
810907482,8,1,0.0183
810917136,6,1,0.5
810917136,7,1,0.5
810917136,8,1,5.0
810917167,7,1,0.04
810917167,8,1,0.12
810929226,7,1,0.005
810929226,8,1,0.0811
810956167,6,1,0.005
810956167,7,1,0.005
810956213,7,1,0.3
810956213,10,1,0.8
810972245,9,1,7.9
810979189,6,1,0.5
810979189,8,1,3.0
810984013,7,1,0.2
810984013,8,1,0.13
810999588,1,1,0.0
810999588,2,1,0.03
810999588,3,1,0.0
810999588,4,1,0.0
810999588,5,1,0.0
810999588,6,1,0.0
810999588,7,1,0.0
810999588,8,1,0.0
810999588,9,1,0.0
810999588,10,1,0.0
811004319,1,1,0.0
811004319,2,1,0.0
811004319,3,1,0.0
811004319,4,1,0.0
811004319,5,1,0.0
811004319,6,1,1.0
811004319,7,1,0.0
811004319,8,1,1.0
811004319,9,1,0.5
811004319,10,1,0.0
811013944,6,1,0.03
811013944,7,1,0.3
811013944,8,1,0.1
811018307,4,1,0.15
811018307,10,1,0.1
811024567,6,1,0.4
811024567,7,1,0.08
811028136,7,1,1.5
811028136,8,1,4.0
811039920,6,1,0.02
811039920,7,1,0.16
811039920,8,1,0.02
811082039,5,1,0.92
811082039,7,1,0.4
811082039,8,1,0.6
811095400,1,1,0.0
811095400,2,1,0.0
811095400,3,1,0.0
811095400,4,1,0.0
811095400,5,1,0.0
811095400,6,1,0.0
811095400,7,1,12.21
811095400,8,1,0.0
811095400,9,1,0.0
811095400,10,1,0.0
811110311,7,1,0.6
811110311,8,1,0.4
811113773,7,1,0.05
811142520,4,1,0.01
811177067,1,1,0.0
811177067,2,1,0.0
811177067,3,1,0.0
811177067,4,1,0.0
811177067,5,1,0.0
811177067,6,1,0.0
811177067,7,1,0.84
811177067,8,1,0.0
811177067,9,1,0.0
811177067,10,1,0.0
811181541,1,1,0.0
811181541,2,1,1.21
811181541,3,1,0.0
811181541,4,1,0.0
811181541,5,1,0.0
811181541,6,1,0.0
811181541,7,1,0.0
811181541,8,1,0.0
811181541,9,1,0.0
811181541,10,1,0.0
811189384,8,1,0.01
811206947,1,1,0.0
811206947,2,1,0.0
811206947,3,1,0.0
811206947,4,1,0.0
811206947,5,1,0.0
811206947,6,1,4518.87
811206947,7,1,0.0
811206947,8,1,0.0
811206947,9,1,0.0
811206947,10,1,0.0
811216707,1,1,0.0
811216707,2,1,0.0
811216707,3,1,0.0
811216707,4,1,0.0
811216707,5,1,0.0
811216707,6,1,0.0
811216707,7,1,0.03
811216707,8,1,0.0
811216707,9,1,0.0
811216707,10,1,0.0
811225255,7,1,0.01
811226185,1,1,0.0
811226185,2,1,0.0
811226185,3,1,0.0
811226185,4,1,0.0
811226185,5,1,0.0
811226185,6,1,0.0
811226185,7,1,0.01
811226185,8,1,0.0
811226185,9,1,0.0
811226185,10,1,0.0
811226763,7,1,0.01
811227139,1,1,0.0
811227139,2,1,0.0
811227139,3,1,0.0
811227139,4,1,0.0
811227139,5,1,0.0
811227139,6,1,0.0
811227139,7,1,0.03
811227139,8,1,0.0
811227139,9,1,0.0
811227139,10,1,0.0
811228223,7,1,0.03
811251177,7,1,0.1
811256878,7,1,0.1
811259942,8,1,0.01
811260516,5,1,0.05
811260516,8,1,0.05
811262507,2,1,0.05
811262507,7,1,0.05
811267207,7,1,0.005
811267610,8,1,0.03
811274700,1,1,0.0
811274700,2,1,0.0
811274700,3,1,0.0
811274700,4,1,0.0
811274700,5,1,0.0
811274700,6,1,0.0
811274700,7,1,1.36
811274700,8,1,0.0
811274700,9,1,0.0
811274700,10,1,0.0
811276579,1,1,0.0
811276579,2,1,0.0
811276579,3,1,0.0
811276579,4,1,0.0
811276579,5,1,0.0
811276579,6,1,0.0
811276579,7,1,0.06
811276579,8,1,0.0
811276579,9,1,0.0
811276579,10,1,0.0
811295002,4,1,0.25
811295978,7,1,0.08
811297711,1,1,0.0
811297711,2,1,0.0
811297711,3,1,0.0
811297711,4,1,0.0
811297711,5,1,0.0
811297711,6,1,0.0
811297711,7,1,0.05
811297711,8,1,0.0
811297711,9,1,0.0
811297711,10,1,0.0
811301228,1,1,0.0
811301228,2,1,0.0
811301228,3,1,0.0
811301228,4,1,0.0
811301228,5,1,0.0
811301228,6,1,0.0
811301228,7,1,0.11
811301228,8,1,0.0
811301228,9,1,0.0
811301228,10,1,0.0
811301880,1,1,0.0
811301880,2,1,0.0
811301880,3,1,0.0
811301880,4,1,0.0
811301880,5,1,0.0
811301880,6,1,0.0
811301880,7,1,0.0
811301880,8,1,0.0
811301880,9,1,0.0
811301880,10,1,0.01
811308541,7,1,0.01
811313284,1,1,0.0
811313284,2,1,0.0
811313284,3,1,0.0
811313284,4,1,0.0
811313284,5,1,0.0
811313284,6,1,0.0
811313284,7,1,0.04
811313284,8,1,0.0
811313284,9,1,0.0
811313284,10,1,0.0
811339434,1,1,0.0
811339434,2,1,0.0
811339434,3,1,0.0
811339434,4,1,0.0
811339434,5,1,0.0
811339434,6,1,0.0
811339434,7,1,0.1
811339434,8,1,0.0
811339434,9,1,0.0
811339434,10,1,0.0
811340501,1,1,0.0
811340501,2,1,0.4
811340501,3,1,0.0
811340501,4,1,0.0
811340501,5,1,0.0
811340501,6,1,0.0
811340501,7,1,0.0
811340501,8,1,0.0
811340501,9,1,0.0
811340501,10,1,0.0
811340908,4,1,9.0
811340908,8,1,1.53
811341743,10,1,0.02
811342007,1,1,0.0
811342007,2,1,0.0
811342007,3,1,0.0
811342007,4,1,0.0
811342007,5,1,0.0
811342007,6,1,0.0
811342007,7,1,14.53
811342007,8,1,0.0
811342007,9,1,0.0
811342007,10,1,0.0
811354280,1,1,0.0
811354280,2,1,0.0
811354280,3,1,0.0
811354280,4,1,0.0
811354280,5,1,0.0
811354280,6,1,0.0
811354280,7,1,0.01
811354280,8,1,0.0
811354280,9,1,0.0
811354280,10,1,0.0
811355510,4,1,0.05
811355510,8,1,0.15
811366662,6,1,0.01
811366758,7,1,1.0
811366758,8,1,5.0
811367250,1,1,0.0
811367250,2,1,0.0
811367250,3,1,0.0
811367250,4,1,0.1
811367250,5,1,0.0
811367250,6,1,0.0
811367250,7,1,0.9
811367250,8,1,0.6
811367250,9,1,0.0
811367250,10,1,0.0
811368361,1,1,0.0
811368361,2,1,0.0
811368361,3,1,0.0
811368361,4,1,0.0
811368361,5,1,0.0
811368361,6,1,0.0
811368361,7,1,0.05
811368361,8,1,0.05
811368361,9,1,0.0
811368361,10,1,0.0
811399848,8,1,0.3
811411025,1,1,0.02
811411025,6,1,0.02
811411929,7,1,0.5
811411929,8,1,4.8
811416217,1,1,0.0
811416217,2,1,0.0
811416217,3,1,0.0
811416217,4,1,0.0
811416217,5,1,0.0
811416217,6,1,0.0
811416217,7,1,0.0025
811416217,8,1,0.0
811416217,9,1,0.0
811416217,10,1,0.0
811423037,3,1,0.04
811423037,6,1,0.04
811435390,7,1,0.05
811438120,1,1,0.0
811438120,2,1,0.0
811438120,3,1,0.0
811438120,4,1,0.0
811438120,5,1,0.0
811438120,6,1,0.0
811438120,7,1,0.18
811438120,8,1,0.0
811438120,9,1,0.0
811438120,10,1,0.0
811440483,1,1,0.0
811440483,2,1,0.0
811440483,3,1,0.0
811440483,4,1,0.0
811440483,5,1,0.0
811440483,6,1,0.28
811440483,7,1,0.0
811440483,8,1,0.0
811440483,9,1,0.0
811440483,10,1,0.0
811443683,10,1,0.01
811443892,3,1,0.03
811443892,7,1,0.03
811445880,6,1,5.0
811454665,6,1,1.5
811479990,1,1,0.0
811479990,2,1,0.0
811479990,3,1,0.0
811479990,4,1,0.0
811479990,5,1,0.0
811479990,6,1,0.0
811479990,7,1,1.31
811479990,8,1,0.0
811479990,9,1,0.0
811479990,10,1,0.0
811484807,6,1,0.01
811490441,6,1,0.01
811490441,7,1,0.01
811490441,8,1,0.01
811495683,6,1,0.01
811510180,10,1,0.01
811549959,1,1,0.0
811549959,2,1,0.0
811549959,3,1,0.0
811549959,4,1,0.0
811549959,5,1,0.0
811549959,6,1,0.0
811549959,7,1,0.0
811549959,8,1,0.0
811549959,9,1,0.0
811549959,10,1,0.01
811554803,1,1,0.0
811554803,2,1,0.0
811554803,3,1,0.0
811554803,4,1,0.0
811554803,5,1,0.0
811554803,6,1,0.0
811554803,7,1,0.01
811554803,8,1,0.0
811554803,9,1,0.0
811554803,10,1,0.0
811555468,1,1,0.0
811555468,2,1,0.0
811555468,3,1,0.0
811555468,4,1,0.0
811555468,5,1,0.0
811555468,6,1,0.0
811555468,7,1,0.01
811555468,8,1,0.0
811555468,9,1,0.0
811555468,10,1,0.0
811572602,7,1,0.1
811572602,8,1,0.1
811663589,7,1,0.05
811663589,8,1,0.05
811663589,10,1,0.11
811684450,1,1,0.0
811684450,2,1,0.0
811684450,3,1,0.0
811684450,4,1,0.0
811684450,5,1,0.0
811684450,6,1,0.0
811684450,7,1,0.01
811684450,8,1,0.0
811684450,9,1,0.0
811684450,10,1,0.0
811701219,6,1,0.02
811702270,1,1,0.0
811702270,2,1,0.0
811702270,3,1,0.0
811702270,4,1,0.0
811702270,5,1,0.0
811702270,6,1,0.0
811702270,7,1,0.14
811702270,8,1,0.0
811702270,9,1,0.0
811702270,10,1,0.0
811715968,1,1,0.0
811715968,2,1,0.0
811715968,3,1,0.0
811715968,4,1,0.0
811715968,5,1,0.0
811715968,6,1,0.0
811715968,7,1,0.3
811715968,8,1,0.0
811715968,9,1,0.0
811715968,10,1,0.0
811716348,1,1,0.0
811716348,2,1,0.0
811716348,3,1,0.0
811716348,4,1,0.0
811716348,5,1,0.0
811716348,6,1,0.0
811716348,7,1,0.12
811716348,8,1,0.0
811716348,9,1,0.0
811716348,10,1,0.0
811717932,1,1,0.0
811717932,2,1,0.0
811717932,3,1,0.0
811717932,4,1,0.0
811717932,5,1,0.0
811717932,6,1,0.0
811717932,7,1,0.27
811717932,8,1,0.0
811717932,9,1,0.0
811717932,10,1,0.0
811718431,1,1,0.0
811718431,2,1,0.0
811718431,3,1,0.0
811718431,4,1,0.0
811718431,5,1,0.0
811718431,6,1,0.08
811718431,7,1,0.0
811718431,8,1,0.0
811718431,9,1,0.0
811718431,10,1,0.0
811720397,8,1,0.14
811721049,7,1,0.01
811721049,8,1,0.01
811724217,1,1,0.0
811724217,2,1,0.0
811724217,3,1,0.0
811724217,4,1,0.0
811724217,5,1,0.0
811724217,6,1,0.0
811724217,7,1,0.0025
811724217,8,1,0.0
811724217,9,1,0.0
811724217,10,1,0.0
811725303,1,1,0.0
811725303,2,1,0.0
811725303,3,1,0.0
811725303,4,1,0.0
811725303,5,1,0.0
811725303,6,1,0.0
811725303,7,1,0.8
811725303,8,1,0.0
811725303,9,1,0.0
811725303,10,1,0.0
811725763,6,1,0.5
811726294,1,1,0.0
811726294,2,1,0.0
811726294,3,1,0.0
811726294,4,1,0.0
811726294,5,1,0.0
811726294,6,1,0.0
811726294,7,1,0.02
811726294,8,1,0.0
811726294,9,1,0.0
811726294,10,1,0.0
811727443,1,1,0.0
811727443,2,1,0.0
811727443,3,1,0.0
811727443,4,1,0.0
811727443,5,1,0.0
811727443,6,1,0.0
811727443,7,1,0.01
811727443,8,1,0.0
811727443,9,1,0.0
811727443,10,1,0.0
811727894,1,1,0.0
811727894,2,1,0.0
811727894,3,1,0.0
811727894,4,1,0.0
811727894,5,1,0.0
811727894,6,1,0.0
811727894,7,1,0.2
811727894,8,1,0.0
811727894,9,1,0.0
811727894,10,1,0.0
811728386,1,1,0.0
811728386,2,1,0.0
811728386,3,1,0.0
811728386,4,1,0.0
811728386,5,1,0.0
811728386,6,1,0.0
811728386,7,1,0.01
811728386,8,1,0.0
811728386,9,1,0.0
811728386,10,1,0.0
811732673,1,1,0.0
811732673,2,1,0.0
811732673,3,1,0.0
811732673,4,1,0.0
811732673,5,1,0.0
811732673,6,1,0.0
811732673,7,1,0.02
811732673,8,1,0.0
811732673,9,1,0.0
811732673,10,1,0.0
811734349,1,1,0.0
811734349,2,1,0.0
811734349,3,1,0.0
811734349,4,1,0.0
811734349,5,1,0.0
811734349,6,1,0.0
811734349,7,1,0.01
811734349,8,1,0.0
811734349,9,1,0.0
811734349,10,1,0.0
811736149,1,1,0.0
811736149,2,1,0.0
811736149,3,1,0.03
811736149,4,1,0.0
811736149,5,1,0.0
811736149,6,1,0.0
811736149,7,1,0.0
811736149,8,1,0.0
811736149,9,1,0.0
811736149,10,1,0.0
811742085,1,1,0.0
811742085,2,1,0.0
811742085,3,1,0.0
811742085,4,1,0.0
811742085,5,1,0.0
811742085,6,1,0.0
811742085,7,1,0.01
811742085,8,1,0.02
811742085,9,1,0.0
811742085,10,1,0.0
811743720,6,1,21.5
811761645,1,1,0.0
811761645,2,1,0.0
811761645,3,1,0.0
811761645,4,1,0.0
811761645,5,1,0.0
811761645,6,1,0.0
811761645,7,1,0.01
811761645,8,1,0.0
811761645,9,1,0.0
811761645,10,1,0.0
811764665,1,1,0.0
811764665,2,1,0.0
811764665,3,1,0.0
811764665,4,1,0.0
811764665,5,1,0.0
811764665,6,1,0.0
811764665,7,1,0.7
811764665,8,1,0.0
811764665,9,1,0.0
811764665,10,1,0.0
811765208,7,1,0.15
811765208,8,1,0.15
811770270,7,1,0.01
811773436,1,1,0.0
811773436,2,1,0.0
811773436,3,1,0.0
811773436,4,1,0.0
811773436,5,1,0.0
811773436,6,1,0.0
811773436,7,1,0.21
811773436,8,1,0.0
811773436,9,1,0.0
811773436,10,1,0.0
811776056,8,1,0.3
811778665,4,1,0.0025
811778665,6,1,0.0025
811778665,7,1,0.005
811778665,8,1,0.02
811779455,1,1,0.28
811779455,2,1,0.0
811779455,3,1,0.0
811779455,4,1,0.0
811779455,5,1,0.0
811779455,6,1,0.0
811779455,7,1,0.0
811779455,8,1,0.0
811779455,9,1,0.0
811779455,10,1,0.0
811782732,1,1,0.0
811782732,2,1,0.0
811782732,3,1,0.0
811782732,4,1,0.0
811782732,5,1,0.0
811782732,6,1,0.0
811782732,7,1,0.04
811782732,8,1,0.0
811782732,9,1,0.0
811782732,10,1,0.0
811787343,8,1,0.2
811787343,10,1,0.5
811800669,1,1,0.0
811800669,2,1,0.0
811800669,3,1,0.0
811800669,4,1,0.25
811800669,5,1,0.0
811800669,6,1,0.0
811800669,7,1,0.0
811800669,8,1,0.0
811800669,9,1,0.0
811800669,10,1,0.0
811807785,10,1,0.08
811819348,6,1,0.05
811819348,7,1,0.1
811819358,7,1,0.4
811819358,8,1,0.4
811822290,6,1,0.002
811822290,7,1,0.008
811832199,7,1,0.05
811832199,8,1,0.08
811843435,7,1,0.1
811844973,1,1,0.0
811844973,2,1,0.15
811844973,3,1,0.0
811844973,4,1,0.0
811844973,5,1,0.0
811844973,6,1,0.0
811844973,7,1,0.0
811844973,8,1,0.15
811844973,9,1,0.0
811844973,10,1,0.0
811854420,6,1,1686.14
811854420,7,1,30.0
811854420,8,1,60.0
811863512,8,1,0.004
811868459,4,1,0.002
811868459,10,1,0.008
811888414,8,1,0.04
811896275,7,1,0.1
811896275,8,1,0.2
811949775,6,1,1.0
812082438,4,1,0.17
812086185,1,1,16.34
812086185,3,1,5.56
812086185,4,1,0.53
812086185,6,1,0.27
812086185,10,1,59.541
812097571,3,1,0.12
812118364,6,1,0.01
812123237,1,1,0.0
812123237,2,1,0.0
812123237,3,1,0.0
812123237,4,1,0.5
812123237,5,1,0.0
812123237,6,1,0.0
812123237,7,1,0.91
812123237,8,1,2.5
812123237,9,1,0.0
812123237,10,1,0.0
812126277,8,1,0.4
812133100,1,1,0.0
812133100,2,1,0.0
812133100,3,1,0.0
812133100,4,1,0.0
812133100,5,1,0.0
812133100,6,1,0.18
812133100,7,1,0.0
812133100,8,1,0.0
812133100,9,1,0.0
812133100,10,1,0.0
812134790,1,1,2.0
812134790,2,1,0.0
812134790,3,1,0.0
812134790,4,1,2.0
812134790,5,1,0.0
812134790,6,1,0.0
812134790,7,1,0.0
812134790,8,1,0.29
812134790,9,1,0.0
812134790,10,1,0.0
812135843,1,1,0.0
812135843,2,1,0.0
812135843,3,1,0.53
812135843,4,1,0.0
812135843,5,1,0.0
812135843,6,1,0.0
812135843,7,1,0.0
812135843,8,1,0.0
812135843,9,1,0.0
812135843,10,1,0.0
812138364,6,1,0.05
812138364,7,1,0.05
812162900,7,1,0.6
812162900,8,1,0.3
812165471,1,1,0.0
812165471,2,1,0.0
812165471,3,1,0.0
812165471,4,1,0.0
812165471,5,1,0.0
812165471,6,1,0.0
812165471,7,1,0.07
812165471,8,1,0.0
812165471,9,1,0.0
812165471,10,1,0.0
812170727,6,1,0.33
812170727,8,1,1.33
812172861,7,1,0.4
812172861,9,1,4.5
812174035,5,1,0.45
812174035,8,1,0.45
812180830,3,1,1.5
812180830,4,1,5.0
812180830,7,1,0.5
812180830,8,1,1.3
812182976,8,1,1.3
812186079,1,1,0.0
812186079,2,1,0.0
812186079,3,1,0.0
812186079,4,1,0.0
812186079,5,1,0.0
812186079,6,1,0.0
812186079,7,1,0.09
812186079,8,1,0.2
812186079,9,1,0.0
812186079,10,1,0.0
812186122,1,1,0.0
812186122,2,1,0.0
812186122,3,1,0.0
812186122,4,1,0.0
812186122,5,1,0.0
812186122,6,1,0.0
812186122,7,1,1.3
812186122,8,1,0.0
812186122,9,1,0.0
812186122,10,1,0.0
812198218,4,1,0.07
812198218,8,1,0.03
812198345,1,1,2.521
812198345,2,1,0.0
812198345,3,1,0.0
812198345,4,1,22.641
812198345,5,1,0.0
812198345,6,1,0.0
812198345,7,1,46.195
812198345,8,1,1.548
812198345,9,1,0.0
812198345,10,1,0.677
812200151,4,1,0.7
812200151,7,1,0.35
812200151,8,1,0.35
812212722,7,1,0.05
812212722,8,1,0.1
812218443,1,1,0.0
812218443,2,1,0.0
812218443,3,1,0.0
812218443,4,1,0.0
812218443,5,1,0.0
812218443,6,1,0.0
812218443,7,1,2.1
812218443,8,1,0.0
812218443,9,1,0.0
812218443,10,1,0.0
812225506,7,1,1.5
812225506,8,1,0.3
812229320,8,1,1.1
812248897,1,1,0.122
812248897,2,1,0.0
812248897,3,1,0.0
812248897,4,1,0.0
812248897,5,1,0.0
812248897,6,1,0.0
812248897,7,1,3.922
812248897,8,1,0.0
812248897,9,1,0.0
812248897,10,1,0.0
812252924,4,1,4.0
812252924,7,1,4.0
812252924,8,1,4.0
812268611,4,1,0.45
812295410,1,1,0.0
812295410,2,1,0.0
812295410,3,1,0.3
812295410,4,1,0.0
812295410,5,1,0.0
812295410,6,1,0.0
812295410,7,1,0.0
812295410,8,1,0.0
812295410,9,1,0.0
812295410,10,1,0.0
812437876,4,1,0.005
812437876,7,1,0.023
812437876,8,1,0.016
812440642,1,1,0.0
812440642,2,1,0.0
812440642,3,1,0.0
812440642,4,1,0.0
812440642,5,1,0.0
812440642,6,1,0.0
812440642,7,1,0.92
812440642,8,1,0.0
812440642,9,1,0.0
812440642,10,1,0.0
812478263,1,1,0.0
812478263,2,1,0.0
812478263,3,1,0.0
812478263,4,1,0.0
812478263,5,1,0.0
812478263,6,1,0.0
812478263,7,1,0.1
812478263,8,1,0.2
812478263,9,1,0.0
812478263,10,1,0.0
812504110,7,1,0.3
812522623,1,1,0.0
812522623,2,1,0.0
812522623,3,1,0.0
812522623,4,1,0.0
812522623,5,1,0.02
812522623,6,1,0.0
812522623,7,1,0.0
812522623,8,1,0.08
812522623,9,1,0.0
812522623,10,1,0.0
812530366,1,1,0.001
812542463,7,1,1.29
812542463,8,1,8.0
812548315,1,1,0.0
812548315,2,1,0.0
812548315,3,1,0.0
812548315,4,1,0.0
812548315,5,1,0.0
812548315,6,1,0.0
812548315,7,1,0.02
812548315,8,1,0.01
812548315,9,1,0.0
812548315,10,1,0.0
812555302,1,1,0.0
812555302,2,1,0.0
812555302,3,1,0.0
812555302,4,1,0.0
812555302,5,1,0.0
812555302,6,1,0.0
812555302,7,1,0.0
812555302,8,1,0.0
812555302,9,1,0.0
812555302,10,1,0.12
812556347,1,1,0.0
812556347,2,1,0.0
812556347,3,1,0.0
812556347,4,1,0.0
812556347,5,1,0.0
812556347,6,1,0.0
812556347,7,1,0.15
812556347,8,1,0.0
812556347,9,1,0.0
812556347,10,1,0.0
812557336,1,1,0.0
812557336,2,1,0.0
812557336,3,1,0.0
812557336,4,1,0.0
812557336,5,1,0.0
812557336,6,1,0.0
812557336,7,1,0.03
812557336,8,1,0.0
812557336,9,1,0.0
812557336,10,1,0.0
812557793,1,1,0.0
812557793,2,1,0.0
812557793,3,1,0.0
812557793,4,1,0.0
812557793,5,1,0.0
812557793,6,1,0.0
812557793,7,1,0.03
812557793,8,1,0.0
812557793,9,1,0.0
812557793,10,1,0.0
812558426,1,1,0.0
812558426,2,1,0.0
812558426,3,1,0.0
812558426,4,1,0.0
812558426,5,1,0.0
812558426,6,1,0.0
812558426,7,1,0.11
812558426,8,1,0.0
812558426,9,1,0.0
812558426,10,1,0.0
812561794,1,1,0.0
812561794,2,1,0.0
812561794,3,1,0.0
812561794,4,1,0.0
812561794,5,1,0.0
812561794,6,1,0.0
812561794,7,1,0.58
812561794,8,1,0.0
812561794,9,1,0.0
812561794,10,1,0.0
812565838,1,1,0.0
812565838,2,1,0.0
812565838,3,1,0.0
812565838,4,1,0.0
812565838,5,1,0.0
812565838,6,1,0.0
812565838,7,1,0.02
812565838,8,1,0.0
812565838,9,1,0.0
812565838,10,1,0.0
812590254,1,1,0.0
812590254,2,1,0.51
812590254,3,1,0.0
812590254,4,1,0.0
812590254,5,1,0.0
812590254,6,1,0.6
812590254,7,1,5.15
812590254,8,1,0.0
812590254,9,1,0.0
812590254,10,1,0.0
812594627,4,1,1.0
812594627,7,1,0.24
812594627,8,1,0.24
812594956,1,1,0.0
812594956,2,1,0.0
812594956,3,1,0.0
812594956,4,1,0.0
812594956,5,1,0.0
812594956,6,1,0.0
812594956,7,1,0.18
812594956,8,1,0.0
812594956,9,1,0.0
812594956,10,1,0.0
812596023,1,1,0.0
812596023,2,1,0.0
812596023,3,1,0.0
812596023,4,1,0.0
812596023,5,1,0.0
812596023,6,1,0.0
812596023,7,1,0.12
812596023,8,1,0.0
812596023,9,1,0.0
812596023,10,1,0.0
812597678,1,1,0.0
812597678,2,1,0.0
812597678,3,1,0.0
812597678,4,1,0.0
812597678,5,1,0.0
812597678,6,1,0.0
812597678,7,1,0.6
812597678,8,1,0.0
812597678,9,1,0.0
812597678,10,1,0.0
812600124,1,1,0.0
812600124,2,1,0.0
812600124,3,1,0.0
812600124,4,1,0.0
812600124,5,1,0.0
812600124,6,1,0.0
812600124,7,1,0.6
812600124,8,1,0.0
812600124,9,1,0.0
812600124,10,1,0.0
812600263,1,1,0.0
812600263,2,1,0.0
812600263,3,1,0.0
812600263,4,1,0.0
812600263,5,1,0.0
812600263,6,1,0.0
812600263,7,1,0.2
812600263,8,1,0.0
812600263,9,1,0.0
812600263,10,1,0.0
812621364,8,1,0.01
812643938,7,1,16.567
812643938,8,1,16.527
812643938,9,1,0.172
812643938,10,1,0.001
812646340,8,1,0.01
812656583,6,1,0.1
812656583,8,1,0.05
812656583,10,1,0.15
812658289,8,1,0.01
812658645,7,1,4.0
812658645,8,1,15.0
812661720,4,1,2.0
812661720,7,1,0.8
812701128,1,1,0.0
812701128,2,1,0.0
812701128,3,1,0.0
812701128,4,1,0.0
812701128,5,1,0.0
812701128,6,1,0.0
812701128,7,1,0.01
812701128,8,1,0.0
812701128,9,1,0.0
812701128,10,1,0.0
812706998,1,1,0.0
812706998,2,1,0.0
812706998,3,1,0.0
812706998,4,1,0.0
812706998,5,1,0.0
812706998,6,1,0.0
812706998,7,1,0.005
812706998,8,1,0.0
812706998,9,1,0.0
812706998,10,1,0.0
812710137,6,1,0.01
812710137,8,1,0.39
812710211,1,1,0.0
812710211,2,1,0.0
812710211,3,1,0.0
812710211,4,1,0.0
812710211,5,1,0.0
812710211,6,1,0.0
812710211,7,1,0.0
812710211,8,1,0.06
812710211,9,1,0.0
812710211,10,1,0.0
812717156,1,1,0.0
812717156,2,1,5.96
812717156,3,1,0.0
812717156,4,1,0.0
812717156,5,1,0.0
812717156,6,1,0.0
